ITEM_NAME_000;Potion
ITEM_NAME_GARDENGEM_234_LC08;NOT USED
ITEM_NAME_GARDENGEM_234_LC09;NOT USED
ITEM_NAME_GARDENGEM_235;Nidhogg Prism
ITEM_NAME_GARDENGEM_235_LC01;nidhogg prism
ITEM_NAME_GARDENGEM_235_LC02;NOT USED
ITEM_NAME_GARDENGEM_235_LC03;the<SPACE>
ITEM_NAME_GARDENGEM_235_LC04;a<SPACE>
ITEM_NAME_GARDENGEM_235_LC05;nidhogg prisms
ITEM_NAME_GARDENGEM_235_LC06;NOT USED
ITEM_NAME_GARDENGEM_235_LC07;NOT USED
ITEM_NAME_GARDENGEM_235_LC08;NOT USED
ITEM_NAME_GARDENGEM_235_LC09;NOT USED
ITEM_NAME_GARDENGEM_236;2P Tama Prism
ITEM_NAME_GARDENGEM_236_LC01;2P Tama prism
ITEM_NAME_GARDENGEM_236_LC02;NOT USED
ITEM_NAME_GARDENGEM_236_LC03;the<SPACE>
ITEM_NAME_GARDENGEM_236_LC04;a<SPACE>
ITEM_NAME_GARDENGEM_236_LC05;2P Tama prisms
ITEM_NAME_GARDENGEM_236_LC06;NOT USED
ITEM_NAME_GARDENGEM_236_LC07;NOT USED
ITEM_NAME_GARDENGEM_236_LC08;NOT USED
ITEM_NAME_GARDENGEM_236_LC09;NOT USED
ITEM_NAME_GARDENGEM_237;2P Serafie Prism
ITEM_NAME_GARDENGEM_237_LC01;2P Serafie prism
ITEM_NAME_GARDENGEM_237_LC02;NOT USED
ITEM_NAME_GARDENGEM_237_LC03;the<SPACE>
ITEM_NAME_GARDENGEM_237_LC04;a<SPACE>
ITEM_NAME_GARDENGEM_237_LC05;2P Serafie prisms
ITEM_NAME_GARDENGEM_237_LC06;NOT USED
ITEM_NAME_GARDENGEM_237_LC07;NOT USED
ITEM_NAME_GARDENGEM_237_LC08;NOT USED
ITEM_NAME_GARDENGEM_237_LC09;NOT USED
ITEM_NAME_GARDENGEM_238;CAPTURE PRISM 238
ITEM_NAME_GARDENGEM_238_LC01;NOT USED
ITEM_NAME_GARDENGEM_238_LC02;NOT USED
ITEM_NAME_GARDENGEM_238_LC03;NOT USED
ITEM_NAME_GARDENGEM_238_LC04;NOT USED
ITEM_NAME_GARDENGEM_238_LC05;NOT USED
ITEM_NAME_GARDENGEM_238_LC06;NOT USED
ITEM_NAME_GARDENGEM_238_LC07;NOT USED
ITEM_NAME_GARDENGEM_238_LC08;NOT USED
ITEM_NAME_GARDENGEM_238_LC09;NOT USED
ITEM_NAME_GARDENGEM_239;CAPTURE PRISM 239
ITEM_NAME_GARDENGEM_239_LC01;NOT USED
ITEM_NAME_GARDENGEM_239_LC02;NOT USED
ITEM_NAME_GARDENGEM_239_LC03;NOT USED
ITEM_NAME_GARDENGEM_239_LC04;NOT USED
ITEM_NAME_GARDENGEM_239_LC05;NOT USED
ITEM_NAME_GARDENGEM_239_LC06;NOT USED
ITEM_NAME_GARDENGEM_239_LC07;NOT USED
ITEM_NAME_GARDENGEM_239_LC08;NOT USED
ITEM_NAME_GARDENGEM_239_LC09;NOT USED
ITEM_NAME_GARDENGEM_240;CAPTURE PRISM 240
ITEM_NAME_GARDENGEM_240_LC01;NOT USED
ITEM_NAME_GARDENGEM_240_LC02;NOT USED
ITEM_NAME_GARDENGEM_240_LC03;NOT USED
ITEM_NAME_GARDENGEM_240_LC04;NOT USED
ITEM_NAME_GARDENGEM_240_LC05;NOT USED
ITEM_NAME_GARDENGEM_240_LC06;NOT USED
ITEM_NAME_GARDENGEM_240_LC07;NOT USED
ITEM_NAME_GARDENGEM_240_LC08;NOT USED
ITEM_NAME_GARDENGEM_240_LC09;NOT USED
ITEM_NAME_GARDENGEM_241;CAPTURE PRISM 241
ITEM_NAME_GARDENGEM_241_LC01;NOT USED
ITEM_NAME_GARDENGEM_241_LC02;NOT USED
ITEM_NAME_GARDENGEM_241_LC03;NOT USED
ITEM_NAME_GARDENGEM_241_LC04;NOT USED
ITEM_NAME_GARDENGEM_241_LC05;NOT USED
ITEM_NAME_GARDENGEM_241_LC06;NOT USED
ITEM_NAME_GARDENGEM_241_LC07;NOT USED
ITEM_NAME_GARDENGEM_241_LC08;NOT USED
ITEM_NAME_GARDENGEM_241_LC09;NOT USED
ITEM_NAME_GARDENGEM_242;CAPTURE PRISM 242
ITEM_NAME_GARDENGEM_242_LC01;NOT USED
ITEM_NAME_GARDENGEM_242_LC02;NOT USED
ITEM_NAME_GARDENGEM_242_LC03;NOT USED
ITEM_NAME_GARDENGEM_242_LC04;NOT USED
ITEM_NAME_GARDENGEM_242_LC05;NOT USED
ITEM_NAME_GARDENGEM_242_LC06;NOT USED
ITEM_NAME_GARDENGEM_242_LC07;NOT USED
ITEM_NAME_GARDENGEM_242_LC08;NOT USED
ITEM_NAME_GARDENGEM_242_LC09;NOT USED
ITEM_NAME_GARDENGEM_243;CAPTURE PRISM 243
ITEM_NAME_GARDENGEM_243_LC01;NOT USED
ITEM_NAME_GARDENGEM_243_LC02;NOT USED
ITEM_NAME_GARDENGEM_243_LC03;NOT USED
ITEM_NAME_GARDENGEM_243_LC04;NOT USED
ITEM_NAME_GARDENGEM_243_LC05;NOT USED
ITEM_NAME_GARDENGEM_243_LC06;NOT USED
ITEM_NAME_GARDENGEM_243_LC07;NOT USED
ITEM_NAME_GARDENGEM_243_LC08;NOT USED
ITEM_NAME_GARDENGEM_243_LC09;NOT USED
ITEM_NAME_GARDENGEM_244;CAPTURE PRISM 244
ITEM_NAME_GARDENGEM_244_LC01;NOT USED
ITEM_NAME_GARDENGEM_244_LC02;NOT USED
ITEM_NAME_GARDENGEM_244_LC03;NOT USED
ITEM_NAME_GARDENGEM_244_LC04;NOT USED
ITEM_NAME_GARDENGEM_244_LC05;NOT USED
ITEM_NAME_GARDENGEM_244_LC06;NOT USED
ITEM_NAME_GARDENGEM_244_LC07;NOT USED
ITEM_NAME_GARDENGEM_244_LC08;NOT USED
ITEM_NAME_GARDENGEM_244_LC09;NOT USED
ITEM_NAME_GARDENGEM_245;CAPTURE PRISM 245
ITEM_NAME_GARDENGEM_245_LC01;NOT USED
ITEM_NAME_GARDENGEM_245_LC02;NOT USED
ITEM_NAME_GARDENGEM_245_LC03;NOT USED
ITEM_NAME_GARDENGEM_245_LC04;NOT USED
ITEM_NAME_GARDENGEM_245_LC05;NOT USED
ITEM_NAME_GARDENGEM_245_LC06;NOT USED
ITEM_NAME_GARDENGEM_245_LC07;NOT USED
ITEM_NAME_GARDENGEM_245_LC08;NOT USED
ITEM_NAME_GARDENGEM_245_LC09;NOT USED
ITEM_NAME_GARDENGEM_246;CAPTURE PRISM 246
ITEM_NAME_GARDENGEM_246_LC01;NOT USED
ITEM_NAME_GARDENGEM_246_LC02;NOT USED
ITEM_NAME_GARDENGEM_246_LC03;NOT USED
ITEM_NAME_GARDENGEM_246_LC04;NOT USED
ITEM_NAME_GARDENGEM_246_LC05;NOT USED
ITEM_NAME_GARDENGEM_246_LC06;NOT USED
ITEM_NAME_GARDENGEM_246_LC07;NOT USED
ITEM_NAME_GARDENGEM_246_LC08;NOT USED
ITEM_NAME_GARDENGEM_246_LC09;NOT USED
ITEM_NAME_GARDENGEM_247;CAPTURE PRISM 247
ITEM_NAME_GARDENGEM_247_LC01;NOT USED
ITEM_NAME_GARDENGEM_247_LC02;NOT USED
ITEM_NAME_GARDENGEM_247_LC03;NOT USED
ITEM_NAME_GARDENGEM_247_LC04;NOT USED
ITEM_NAME_GARDENGEM_247_LC05;NOT USED
ITEM_NAME_GARDENGEM_247_LC06;NOT USED
ITEM_NAME_GARDENGEM_247_LC07;NOT USED
ITEM_NAME_GARDENGEM_247_LC08;NOT USED
ITEM_NAME_GARDENGEM_247_LC09;NOT USED
ITEM_NAME_GARDENGEM_248;CAPTURE PRISM 248
ITEM_NAME_GARDENGEM_248_LC01;NOT USED
ITEM_NAME_GARDENGEM_248_LC02;NOT USED
ITEM_NAME_GARDENGEM_248_LC03;NOT USED
ITEM_NAME_GARDENGEM_248_LC04;NOT USED
ITEM_NAME_GARDENGEM_248_LC05;NOT USED
ITEM_NAME_GARDENGEM_248_LC06;NOT USED
ITEM_NAME_GARDENGEM_248_LC07;NOT USED
ITEM_NAME_GARDENGEM_248_LC08;NOT USED
ITEM_NAME_GARDENGEM_248_LC09;NOT USED
ITEM_NAME_GARDENGEM_249;CAPTURE PRISM 249
ITEM_NAME_GARDENGEM_249_LC01;NOT USED
ITEM_NAME_GARDENGEM_249_LC02;NOT USED
ITEM_NAME_GARDENGEM_249_LC03;NOT USED
ITEM_NAME_GARDENGEM_249_LC04;NOT USED
ITEM_NAME_GARDENGEM_249_LC05;NOT USED
ITEM_NAME_GARDENGEM_249_LC06;NOT USED
ITEM_NAME_GARDENGEM_249_LC07;NOT USED
ITEM_NAME_GARDENGEM_249_LC08;NOT USED
ITEM_NAME_GARDENGEM_249_LC09;NOT USED
ITEM_NAME_GARDENGEM_250;CAPTURE PRISM 250
ITEM_NAME_GARDENGEM_250_LC01;NOT USED
ITEM_NAME_GARDENGEM_250_LC02;NOT USED
ITEM_NAME_GARDENGEM_250_LC03;NOT USED
ITEM_NAME_GARDENGEM_250_LC04;NOT USED
ITEM_NAME_GARDENGEM_250_LC05;NOT USED
ITEM_NAME_GARDENGEM_250_LC06;NOT USED
ITEM_NAME_GARDENGEM_250_LC07;NOT USED
ITEM_NAME_GARDENGEM_250_LC08;NOT USED
ITEM_NAME_GARDENGEM_250_LC09;NOT USED
ITEM_NAME_ALTBOX_000;Eldbox
ITEM_NAME_ALTBOX_000_LC01;eldbox
ITEM_NAME_ALTBOX_000_LC02;NOT USED
ITEM_NAME_ALTBOX_000_LC03;the<SPACE>
ITEM_NAME_ALTBOX_000_LC04;an<SPACE>
ITEM_NAME_ALTBOX_000_LC05;eldboxes
ITEM_NAME_ALTBOX_000_LC06;NOT USED
ITEM_NAME_ALTBOX_000_LC07;NOT USED
ITEM_NAME_ALTBOX_000_LC08;NOT USED
ITEM_NAME_ALTBOX_000_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_001;Fire Seed
ITEM_NAME_ABILITYBOOK_001_LC01;Fire seed
ITEM_NAME_ABILITYBOOK_001_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_001_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_001_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_001_LC05;Fire seeds
ITEM_NAME_ABILITYBOOK_001_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_001_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_001_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_001_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_002;Fira Seed
ITEM_NAME_ABILITYBOOK_002_LC01;Fira seed
ITEM_NAME_ABILITYBOOK_002_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_002_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_002_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_002_LC05;Fira seeds
ITEM_NAME_ABILITYBOOK_002_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_002_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_002_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_002_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_003;Firaga Seed
ITEM_NAME_ABILITYBOOK_003_LC01;Firaga seed
ITEM_NAME_ABILITYBOOK_003_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_003_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_003_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_003_LC05;Firaga seeds
ITEM_NAME_ABILITYBOOK_003_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_003_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_003_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_003_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_004;Blizzard Seed
ITEM_NAME_ABILITYBOOK_004_LC01;Blizzard seed
ITEM_NAME_ABILITYBOOK_004_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_004_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_004_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_004_LC05;Blizzard seeds
ITEM_NAME_ABILITYBOOK_004_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_004_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_004_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_004_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_005;Blizzara Seed
ITEM_NAME_ABILITYBOOK_005_LC01;Blizzara seed
ITEM_NAME_ABILITYBOOK_005_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_005_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_005_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_005_LC05;Blizzara seeds
ITEM_NAME_ABILITYBOOK_005_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_005_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_005_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_005_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_006;Blizzaga Seed
ITEM_NAME_ABILITYBOOK_006_LC01;Blizzaga seed
ITEM_NAME_ABILITYBOOK_006_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_006_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_006_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_006_LC05;Blizzaga seeds
ITEM_NAME_ABILITYBOOK_006_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_006_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_006_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_006_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_007;Thunder Seed
ITEM_NAME_ABILITYBOOK_007_LC01;Thunder seed
ITEM_NAME_ABILITYBOOK_007_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_007_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_007_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_007_LC05;Thunder seeds
ITEM_NAME_ABILITYBOOK_007_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_007_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_007_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_007_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_008;Thundara Seed
ITEM_NAME_ABILITYBOOK_008_LC01;Thundara seed
ITEM_NAME_ABILITYBOOK_008_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_008_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_008_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_008_LC05;Thundara seeds
ITEM_NAME_ABILITYBOOK_008_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_008_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_008_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_008_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_009;Thundaga Seed
ITEM_NAME_ABILITYBOOK_009_LC01;Thundaga seed
ITEM_NAME_ABILITYBOOK_009_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_009_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_009_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_009_LC05;Thundaga seeds
ITEM_NAME_ABILITYBOOK_009_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_009_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_009_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_009_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_010;Water Seed
ITEM_NAME_ABILITYBOOK_010_LC01;Water seed
ITEM_NAME_ABILITYBOOK_010_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_010_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_010_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_010_LC05;Water seeds
ITEM_NAME_ABILITYBOOK_010_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_010_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_010_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_010_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_011;Watera Seed
ITEM_NAME_ABILITYBOOK_011_LC01;Watera seed
ITEM_NAME_ABILITYBOOK_011_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_011_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_011_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_011_LC05;Watera seeds
ITEM_NAME_ABILITYBOOK_011_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_011_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_011_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_011_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_012;Waterga Seed
ITEM_NAME_ABILITYBOOK_012_LC01;Waterga seed
ITEM_NAME_ABILITYBOOK_012_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_012_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_012_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_012_LC05;Waterga seeds
ITEM_NAME_ABILITYBOOK_012_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_012_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_012_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_012_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_013;Aero Seed
ITEM_NAME_ABILITYBOOK_013_LC01;Aero seed
ITEM_NAME_ABILITYBOOK_013_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_013_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_013_LC04;an<SPACE>
ITEM_NAME_ABILITYBOOK_013_LC05;Aero seeds
ITEM_NAME_ABILITYBOOK_013_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_013_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_013_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_013_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_014;Aerora Seed
ITEM_NAME_ABILITYBOOK_014_LC01;Aerora seed
ITEM_NAME_ABILITYBOOK_014_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_014_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_014_LC04;an<SPACE>
ITEM_NAME_ABILITYBOOK_014_LC05;Aerora seeds
ITEM_NAME_ABILITYBOOK_014_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_014_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_014_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_014_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_015;Aeroga Seed
ITEM_NAME_ABILITYBOOK_015_LC01;Aeroga seed
ITEM_NAME_ABILITYBOOK_015_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_015_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_015_LC04;an<SPACE>
ITEM_NAME_ABILITYBOOK_015_LC05;Aeroga seeds
ITEM_NAME_ABILITYBOOK_015_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_015_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_015_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_015_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_016;Quake Seed
ITEM_NAME_ABILITYBOOK_016_LC01;Quake seed
ITEM_NAME_ABILITYBOOK_016_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_016_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_016_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_016_LC05;Quake seeds
ITEM_NAME_ABILITYBOOK_016_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_016_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_016_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_016_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_017;Bio Seed
ITEM_NAME_ABILITYBOOK_017_LC01;Bio seed
ITEM_NAME_ABILITYBOOK_017_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_017_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_017_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_017_LC05;Bio seeds
ITEM_NAME_ABILITYBOOK_017_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_017_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_017_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_017_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_018;Drain Seed
ITEM_NAME_ABILITYBOOK_018_LC01;Drain seed
ITEM_NAME_ABILITYBOOK_018_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_018_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_018_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_018_LC05;Drain seeds
ITEM_NAME_ABILITYBOOK_018_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_018_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_018_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_018_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_019;Syphon Seed
ITEM_NAME_ABILITYBOOK_019_LC01;Syphon seed
ITEM_NAME_ABILITYBOOK_019_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_019_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_019_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_019_LC05;Syphon seeds
ITEM_NAME_ABILITYBOOK_019_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_019_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_019_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_019_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_020;Death Seed
ITEM_NAME_ABILITYBOOK_020_LC01;Death seed
ITEM_NAME_ABILITYBOOK_020_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_020_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_020_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_020_LC05;Death seeds
ITEM_NAME_ABILITYBOOK_020_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_020_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_020_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_020_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_021;Meteor Seed
ITEM_NAME_ABILITYBOOK_021_LC01;Meteor seed
ITEM_NAME_ABILITYBOOK_021_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_021_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_021_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_021_LC05;Meteor seeds
ITEM_NAME_ABILITYBOOK_021_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_021_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_021_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_021_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_022;Flare Seed
ITEM_NAME_ABILITYBOOK_022_LC01;Flare seed
ITEM_NAME_ABILITYBOOK_022_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_022_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_022_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_022_LC05;Flare seeds
ITEM_NAME_ABILITYBOOK_022_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_022_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_022_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_022_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_023;Holy Seed
ITEM_NAME_ABILITYBOOK_023_LC01;Holy seed
ITEM_NAME_ABILITYBOOK_023_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_023_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_023_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_023_LC05;Holy seeds
ITEM_NAME_ABILITYBOOK_023_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_023_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_023_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_023_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_024;Ultima Seed
ITEM_NAME_ABILITYBOOK_024_LC01;Ultima seed
ITEM_NAME_ABILITYBOOK_024_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_024_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_024_LC04;an<SPACE>
ITEM_NAME_ABILITYBOOK_024_LC05;Ultima seeds
ITEM_NAME_ABILITYBOOK_024_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_024_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_024_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_024_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_025;Cure Seed
ITEM_NAME_ABILITYBOOK_025_LC01;Cure seed
ITEM_NAME_ABILITYBOOK_025_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_025_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_025_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_025_LC05;Cure seeds
ITEM_NAME_ABILITYBOOK_025_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_025_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_025_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_025_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_026;Cura Seed
ITEM_NAME_ABILITYBOOK_026_LC01;Cura seed
ITEM_NAME_ABILITYBOOK_026_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_026_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_026_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_026_LC05;Cura seeds
ITEM_NAME_ABILITYBOOK_026_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_026_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_026_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_026_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_027;Curaga Seed
ITEM_NAME_ABILITYBOOK_027_LC01;Curaga seed
ITEM_NAME_ABILITYBOOK_027_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_027_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_027_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_027_LC05;Curaga seeds
ITEM_NAME_ABILITYBOOK_027_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_027_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_027_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_027_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_028;Regen Seed
ITEM_NAME_ABILITYBOOK_028_LC01;Regen seed
ITEM_NAME_ABILITYBOOK_028_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_028_LC03;the<SPACE>
ITEM_NAME_ABILITYBOOK_028_LC04;a<SPACE>
ITEM_NAME_ABILITYBOOK_028_LC05;Regen seeds
ITEM_NAME_ABILITYBOOK_028_LC06;NOT USED
ITEM_NAME_ABILITYBOOK_028_LC07;NOT USED
ITEM_NAME_ABILITYBOOK_028_LC08;NOT USED
ITEM_NAME_ABILITYBOOK_028_LC09;NOT USED
ITEM_NAME_ABILITYBOOK_029;Esuna Seed
ITEM_NAME_ABILITYBOOK_029_LC01;Esuna seed
ITEM_NAME_ABILITYBOOK_029_LC02;NOT USED
ITEM_NAME_ABILITYBOOK_029_LC03;the<SPACE>
